Instrument,Portfolios,Strategy IDs,Signal,Signal Number,Entry Datetime,Entry ID,Exit ID,Exit Datetime,Exit Type,Intraday/ Positional,Entry Price,Exit Price,Net points,Trade Id,RollOver Id,Current Expiry / next expiry,tradingSymbol,Tracking Price,Tracking Price Time,Tracking Price Revised Time,Appreciation / depreciation,Appreciation %,Revised Appreciated Price,Revised Appreciated Time,A/D price Level,TARGET Profit %,SL %,Exit Time,Exit Price,Entry Price,Delayed exit price,Exit Type,RE_Appreciation / Depreciation,RE_Appreciation / Depreciation %,RE_Appreciation / Depreciation Price,RE A/D price Level,RE_Appreciation / Depreciation Time,RE_Entry Price,RE_Appreciation / Depreciation Exit Price,RE_Appreciation / Depreciation Exit Type,RE_Appreciation / Depreciation Exit Time,max_price - Between Signal start to signal end time,min_price - Between Signal start to signal end time,max_price - Between P_Price and appreciation/ depreciation price,Min_price - Between P_Price and appreciation/ depreciation price,After entry of appreciation/depreciation price till exit - max_price,After entry of appreciation/depreciation price till exit - min_price,After entry of RE_appreciation/depreciation price till exit - max_price,After entry of RE_appreciation/depreciation price till exit - min_price,Capital,Qty,Revised Qty,Qty_Reappreciation,Revised Qty_Reappreciation,ROI_Original,ROI_Reappreciation,Probability_Original,Probability_Reappreciation,Volume at entry,Volume at exit,Volume for x mins
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,58,2019-04-03 10:02:00,Signal Change,P,30212.8,30509.0,296.2000000000007,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 10:02:00,30509.0,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,59,2019-04-03 10:11:00,Signal Change,P,30212.8,30518.2,305.40000000000146,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 10:11:00,30518.2,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,60,2019-04-03 10:12:00,Signal Change,P,30212.8,30529.35,316.5499999999993,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 10:12:00,30529.35,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,61,2019-04-03 10:17:00,Signal Change,P,30212.8,30507.05,294.25,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 10:17:00,30507.05,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,62,2019-04-03 10:18:00,Signal Change,P,30212.8,30504.8,292.0,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 10:18:00,30504.8,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,63,2019-04-03 10:27:00,Signal Change,P,30212.8,30488.85,276.0499999999993,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 10:27:00,30488.85,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,64,2019-04-03 10:28:00,Signal Change,P,30212.8,30494.45,281.65000000000146,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 10:28:00,30494.45,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,65,2019-04-03 10:43:00,Signal Change,P,30212.8,30494.85,282.0499999999993,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 10:43:00,30494.85,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,66,2019-04-03 10:44:00,Signal Change,P,30212.8,30497.0,284.2000000000007,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 10:44:00,30497.0,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,67,2019-04-03 10:49:00,Signal Change,P,30212.8,30491.4,278.6000000000022,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 10:49:00,30491.4,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,68,2019-04-03 10:50:00,Signal Change,P,30212.8,30483.95,271.15000000000146,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 10:50:00,30483.95,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,69,2019-04-03 10:57:00,Signal Change,P,30212.8,30510.6,297.7999999999993,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 10:57:00,30510.6,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,70,2019-04-03 10:58:00,Signal Change,P,30212.8,30498.7,285.90000000000146,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 10:58:00,30498.7,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,71,2019-04-03 11:09:00,Signal Change,P,30212.8,30477.85,265.0499999999993,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 11:09:00,30477.85,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,72,2019-04-03 11:10:00,Signal Change,P,30212.8,30483.05,270.25,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 11:10:00,30483.05,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,73,2019-04-03 11:27:00,Signal Change,P,30212.8,30467.8,255.0,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 11:27:00,30467.8,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,74,2019-04-03 11:28:00,Signal Change,P,30212.8,30472.2,259.40000000000146,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 11:28:00,30472.2,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,75,2019-04-03 11:33:00,Signal Change,P,30212.8,30456.0,243.20000000000073,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 11:33:00,30456.0,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,76,2019-04-03 11:34:00,Signal Change,P,30212.8,30437.95,225.15000000000146,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 11:34:00,30437.95,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,77,2019-04-03 11:47:00,Signal Change,P,30212.8,30425.4,212.60000000000218,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 11:47:00,30425.4,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,78,2019-04-03 11:48:00,Signal Change,P,30212.8,30418.8,206.0,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 11:48:00,30418.8,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,79,2019-04-03 12:11:00,Signal Change,P,30212.8,30472.1,259.2999999999993,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 12:11:00,30472.1,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,80,2019-04-03 12:12:00,Signal Change,P,30212.8,30471.15,258.3500000000022,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 12:12:00,30471.15,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,81,2019-04-03 12:19:00,Signal Change,P,30212.8,30464.55,251.75,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 12:19:00,30464.55,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,82,2019-04-03 12:20:00,Signal Change,P,30212.8,30456.65,243.85000000000218,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 12:20:00,30456.65,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,83,2019-04-03 12:37:00,Signal Change,P,30212.8,30480.55,267.75,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 12:37:00,30480.55,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,84,2019-04-03 12:38:00,Signal Change,P,30212.8,30487.75,274.9500000000007,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 12:38:00,30487.75,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,85,2019-04-03 12:55:00,Signal Change,P,30212.8,30467.1,254.29999999999927,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 12:55:00,30467.1,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,86,2019-04-03 12:56:00,Signal Change,P,30212.8,30471.85,259.0499999999993,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 12:56:00,30471.85,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,87,2019-04-03 13:07:00,Signal Change,P,30212.8,30476.45,263.65000000000146,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 13:07:00,30476.45,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,88,2019-04-03 13:08:00,Signal Change,P,30212.8,30473.5,260.7000000000007,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 13:08:00,30473.5,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,89,2019-04-03 13:19:00,Signal Change,P,30212.8,30504.45,291.65000000000146,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 13:19:00,30504.45,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,90,2019-04-03 13:20:00,Signal Change,P,30212.8,30490.65,277.8500000000022,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 13:20:00,30490.65,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,91,2019-04-03 13:37:00,Signal Change,P,30212.8,30478.6,265.7999999999993,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 13:37:00,30478.6,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,92,2019-04-03 13:38:00,Signal Change,P,30212.8,30481.25,268.4500000000007,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 13:38:00,30481.25,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,93,2019-04-03 13:55:00,Signal Change,P,30212.8,30470.5,257.7000000000007,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 13:55:00,30470.5,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,94,2019-04-03 13:56:00,Signal Change,P,30212.8,30479.5,266.7000000000007,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 13:56:00,30479.5,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,95,2019-04-03 14:09:00,Signal Change,P,30212.8,30332.55,119.75,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 14:09:00,30332.55,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,96,2019-04-03 14:10:00,Signal Change,P,30212.8,30347.05,134.25,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 14:10:00,30347.05,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,97,2019-04-03 14:19:00,Signal Change,P,30212.8,30340.15,127.35000000000218,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 14:19:00,30340.15,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,98,2019-04-03 14:20:00,Signal Change,P,30212.8,30343.35,130.54999999999927,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 14:20:00,30343.35,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,99,2019-04-03 14:25:00,Signal Change,P,30212.8,30332.8,120.0,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 14:25:00,30332.8,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,100,2019-04-03 14:26:00,Signal Change,P,30212.8,30330.8,118.0,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 14:26:00,30330.8,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,101,2019-04-03 14:45:00,Signal Change,P,30212.8,30294.25,81.45000000000073,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 14:45:00,30294.25,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,102,2019-04-03 14:46:00,Signal Change,P,30212.8,30283.05,70.25,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 14:46:00,30283.05,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,103,2019-04-03 14:51:00,Signal Change,P,30212.8,30245.35,32.54999999999927,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 14:51:00,30245.35,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:24:00,3,104,2019-04-03 14:52:00,Signal Change,P,30212.8,30236.65,23.850000000002183,,,,NIFTY BANK.NSE_IDX,30212.8,2019-04-02 09:24:00,,,,,,,,,2019-04-03 14:52:00,30236.65,30212.8,,Signal Change,,,,,,,,,,30602.55,30155.85,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,1,2019-04-02 09:38:00,Signal Change,P,30213.15,30335.55,122.39999999999782,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 09:38:00,30335.55,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,2,2019-04-02 09:39:00,Signal Change,P,30213.15,30327.55,114.39999999999782,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 09:39:00,30327.55,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,3,2019-04-02 09:54:00,Signal Change,P,30213.15,30298.5,85.34999999999854,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 09:54:00,30298.5,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,4,2019-04-02 09:55:00,Signal Change,P,30213.15,30284.6,71.44999999999709,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 09:55:00,30284.6,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,5,2019-04-02 10:12:00,Signal Change,P,30213.15,30284.95,71.79999999999927,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 10:12:00,30284.95,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,6,2019-04-02 10:13:00,Signal Change,P,30213.15,30298.3,85.14999999999782,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 10:13:00,30298.3,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,7,2019-04-02 10:22:00,Signal Change,P,30213.15,30293.95,80.79999999999927,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 10:22:00,30293.95,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,8,2019-04-02 10:23:00,Signal Change,P,30213.15,30296.2,83.04999999999927,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 10:23:00,30296.2,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,9,2019-04-02 10:52:00,Signal Change,P,30213.15,30279.1,65.94999999999709,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 10:52:00,30279.1,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,10,2019-04-02 10:53:00,Signal Change,P,30213.15,30270.2,57.04999999999927,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 10:53:00,30270.2,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,11,2019-04-02 11:00:00,Signal Change,P,30213.15,30266.6,53.44999999999709,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 11:00:00,30266.6,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,12,2019-04-02 11:01:00,Signal Change,P,30213.15,30260.35,47.19999999999709,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 11:01:00,30260.35,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,13,2019-04-02 11:12:00,Signal Change,P,30213.15,30272.1,58.94999999999709,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 11:12:00,30272.1,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,14,2019-04-02 11:13:00,Signal Change,P,30213.15,30269.2,56.04999999999927,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 11:13:00,30269.2,30213.15,,Signal Change,,,,,,,,,,30343.45,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,15,2019-04-02 11:28:00,Signal Change,P,30213.15,30331.2,118.04999999999927,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 11:28:00,30331.2,30213.15,,Signal Change,,,,,,,,,,30346.7,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,16,2019-04-02 11:29:00,Signal Change,P,30213.15,30339.45,126.29999999999927,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 11:29:00,30339.45,30213.15,,Signal Change,,,,,,,,,,30346.7,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,17,2019-04-02 11:38:00,Signal Change,P,30213.15,30363.0,149.84999999999854,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 11:38:00,30363.0,30213.15,,Signal Change,,,,,,,,,,30407.8,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,18,2019-04-02 11:39:00,Signal Change,P,30213.15,30359.1,145.9499999999971,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 11:39:00,30359.1,30213.15,,Signal Change,,,,,,,,,,30407.8,30176.05,,,,,,,100000000.0,,,,,,,,,,,
BANKNIFTY,F13 - F13_1,1_1,L,83,2019-04-02 09:27:00,4,19,2019-04-02 11:54:00,Signal Change,P,30213.15,30337.2,124.04999999999927,,,,NIFTY BANK.NSE_IDX,30213.15,2019-04-02 09:27:00,,,,,,,,,2019-04-02 11:54:00,30337.2,30213.15,,Signal Change,,,,,,,,,,30407.8,30176.05,,,,,,,100000000.0,,,,,,,,,,,
