SYMBOL,EXPIRY_01,EXPIRY_02,EXPIRY_03,EXPIRY_04,EXPIRY_05,EXPIRY_06,EXPIRY_07,EXPIRY_08,EXPIRY_09,EXPIRY_10,EXPIRY_11,EXPIRY_12,EXPIRY_13,EXPIRY_14,TIMESTAMP,EXPIRY_15,EXPIRY_16,EXPIRY_17,EXPIRY_18,EXPIRY_19,EXPIRY_20,EXPIRY_21
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/2/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/2/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/2/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/3/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/3/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/3/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/3/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/6/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/6/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/6/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/6/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/7/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/7/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/7/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/7/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/8/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/8/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/8/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/8/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/9/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/9/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/9/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/9/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/10/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/10/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/10/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/10/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/13/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/13/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/13/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/13/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/14/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/14/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/14/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/14/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/15/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/15/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/15/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/15/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/16/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/16/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/16/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/16/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/17/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/17/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/17/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/17/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/20/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/20/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/20/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/20/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/21/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,2/21/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/21/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/21/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/22/2023,,,,,,,
FINNIFTY,50,50,50,50,100,50,100,,,,,,,,2/22/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/22/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/22/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/23/2023,,,,,,,
FINNIFTY,50,50,50,50,100,50,100,,,,,,,,2/23/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/23/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/23/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/24/2023,,,,,,,
FINNIFTY,50,50,50,50,100,50,100,,,,,,,,2/24/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/24/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/24/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/27/2023,,,,,,,
FINNIFTY,50,50,50,50,100,50,100,,,,,,,,2/27/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/27/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/27/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,2/28/2023,,,,,,,
FINNIFTY,50,50,50,50,100,50,100,,,,,,,,2/28/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,2/28/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,2/28/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/1/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/1/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/1/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/1/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/2/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/2/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/2/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/2/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/3/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/3/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/3/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/3/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/6/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/6/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/6/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/6/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/8/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/8/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/8/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/8/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/9/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/9/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/9/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/9/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/10/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/10/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/10/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/10/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/13/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/13/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/13/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/13/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/14/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/14/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/14/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/14/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/15/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/15/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/15/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/15/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/16/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/16/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/16/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/16/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/17/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/17/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/17/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/17/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/20/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/20/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/20/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/20/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/21/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/21/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/21/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/21/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/22/2023,,,,,,,
FINNIFTY,50,50,50,50,100,50,100,,,,,,,,3/22/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/22/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/22/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/23/2023,,,,,,,
FINNIFTY,50,50,50,50,100,50,100,,,,,,,,3/23/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/23/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/23/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/24/2023,,,,,,,
FINNIFTY,50,50,50,50,100,50,100,,,,,,,,3/24/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/24/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/24/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/27/2023,,,,,,,
FINNIFTY,50,50,50,50,100,50,100,,,,,,,,3/27/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/27/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/27/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/28/2023,,,,,,,
FINNIFTY,50,50,50,50,100,50,100,,,,,,,,3/28/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/28/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/28/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/29/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/29/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/29/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,100,1000,300,500,500,1000,500,3/29/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,3/31/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,3/31/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,3/31/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,3/31/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/3/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/3/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/3/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/3/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/5/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/5/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/5/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/5/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/6/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/6/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/6/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/6/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/10/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/10/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/10/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/10/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/11/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/11/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/11/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/11/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/12/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/12/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/12/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/12/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/13/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/13/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/13/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/13/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/17/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/17/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/17/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/17/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/18/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/18/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/18/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/18/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/19/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/19/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/19/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/19/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/20/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/20/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/20/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/20/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/21/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/21/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/21/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/21/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/24/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/24/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/24/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/24/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/25/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/25/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/25/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/25/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/26/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/26/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/26/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/26/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/27/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/27/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/27/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/27/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,4/28/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,4/28/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,4/28/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,4/28/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,5/2/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,5/2/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,5/2/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,5/2/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,5/3/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,5/3/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,5/3/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,5/3/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,5/4/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,5/4/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,5/4/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,5/4/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,5/5/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,5/5/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,5/5/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,5/5/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,5/8/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,5/8/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,5/8/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,5/8/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,5/9/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,5/9/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,5/9/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,5/9/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,5/10/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,5/10/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,5/10/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,5/10/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,5/11/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,5/11/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,5/11/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,5/11/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,5/12/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,5/12/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,5/12/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,5/12/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,5/15/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,5/15/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,5/15/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,5/15/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,5/16/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,5/16/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,5/16/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,5/16/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,5/17/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,5/17/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,5/17/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,5/17/2023,1000,1000,1000,1000,,,
BANKNIFTY,100,100,100,100,100,100,100,1500,1500,1500,,,,,5/18/2023,,,,,,,
FINNIFTY,50,50,50,50,50,100,100,,,,,,,,5/18/2023,,,,,,,
MIDCPNIFTY,50,50,50,50,50,50,50,,,,,,,,5/18/2023,,,,,,,
NIFTY,50,50,50,50,50,50,50,1000,300,1000,500,500,1000,500,5/18/2023,1000,1000,1000,1000,,,
